epoch,grad_norm,learning_rate,loss,step,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,total_flos,train_loss,train_runtime,train_samples_per_second,train_steps_per_second
0.08602150537634409,0.622339129447937,0.0,0.9516,1,,,,,,,,,
0.17204301075268819,0.4956371784210205,0.0002,0.7924,2,,,,,,,,,
0.25806451612903225,0.4703065752983093,0.0001995184726672197,0.5432,3,,,,,,,,,
0.34408602150537637,0.404835969209671,0.00019807852804032305,0.5558,4,,,,,,,,,
0.43010752688172044,0.20994383096694946,0.0001956940335732209,0.5301,5,,,,,,,,,
0.5161290322580645,0.18121851980686188,0.0001923879532511287,0.4293,6,,,,,,,,,
0.6021505376344086,0.2136939913034439,0.0001881921264348355,0.4475,7,,,,,,,,,
0.6881720430107527,0.21846505999565125,0.00018314696123025454,0.4874,8,,,,,,,,,
0.7741935483870968,0.19308345019817352,0.0001773010453362737,0.4257,9,,,,,,,,,
0.8602150537634409,0.17687834799289703,0.00017071067811865476,0.377,10,,,,,,,,,
0.946236559139785,0.1538153886795044,0.00016343932841636456,0.3985,11,,,,,,,,,
0.946236559139785,,,,11,0.4641770124435425,5.0015,13.396,1.799,,,,,
1.086021505376344,0.3961966037750244,0.00015555702330196023,1.0188,12,,,,,,,,,
1.1720430107526882,0.14218543469905853,0.0001471396736825998,0.3726,13,,,,,,,,,
1.2580645161290323,0.16431879997253418,0.000138268343236509,0.3735,14,,,,,,,,,
1.3440860215053765,0.14227616786956787,0.00012902846772544624,0.331,15,,,,,,,,,
1.4301075268817205,0.15378110110759735,0.00011950903220161285,0.4282,16,,,,,,,,,
1.5161290322580645,0.1794762760400772,0.0001098017140329561,0.3874,17,,,,,,,,,
1.6021505376344085,0.15183597803115845,0.0001,0.3284,18,,,,,,,,,
1.6881720430107527,0.1419382095336914,9.019828596704394e-05,0.3726,19,,,,,,,,,
1.7741935483870968,0.16536512970924377,8.049096779838719e-05,0.3659,20,,,,,,,,,
1.860215053763441,0.15573754906654358,7.097153227455379e-05,0.3865,21,,,,,,,,,
1.946236559139785,0.19494536519050598,6.173165676349103e-05,0.4476,22,,,,,,,,,
1.946236559139785,,,,22,0.453296035528183,4.9985,13.404,1.801,,,,,
2.086021505376344,0.3215358555316925,5.286032631740023e-05,0.627,23,,,,,,,,,
2.172043010752688,0.17683938145637512,4.444297669803981e-05,0.3378,24,,,,,,,,,
2.258064516129032,0.14685527980327606,3.6560671583635467e-05,0.3865,25,,,,,,,,,
2.3440860215053765,0.1909632533788681,2.9289321881345254e-05,0.3213,26,,,,,,,,,
2.4301075268817205,0.16257578134536743,2.26989546637263e-05,0.3272,27,,,,,,,,,
2.5161290322580645,0.1719222515821457,1.6853038769745467e-05,0.3534,28,,,,,,,,,
2.6021505376344085,0.20604029297828674,1.1807873565164506e-05,0.4163,29,,,,,,,,,
2.688172043010753,0.14685316383838654,7.612046748871327e-06,0.3208,30,,,,,,,,,
2.774193548387097,0.18965081870555878,4.305966426779118e-06,0.3526,31,,,,,,,,,
2.860215053763441,0.19931399822235107,1.921471959676957e-06,0.3932,32,,,,,,,,,
2.946236559139785,0.15372420847415924,4.815273327803182e-07,0.279,33,,,,,,,,,
2.946236559139785,,,,33,0.4526505172252655,4.9891,13.429,1.804,,,,,
2.946236559139785,,,,33,,,,,1.759242762399744e+16,0.45048078804305103,196.0776,2.846,0.168
