epoch,grad_norm,learning_rate,loss,step,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,total_flos,train_loss,train_runtime,train_samples_per_second,train_steps_per_second
0.08602150537634409,0.6104194521903992,0.0,0.9516,1,,,,,,,,,
0.17204301075268819,0.46744585037231445,0.0002,0.7924,2,,,,,,,,,
0.25806451612903225,0.46898022294044495,0.0001995184726672197,0.5452,3,,,,,,,,,
0.34408602150537637,0.41999512910842896,0.00019807852804032305,0.5595,4,,,,,,,,,
0.43010752688172044,0.21865268051624298,0.0001956940335732209,0.5309,5,,,,,,,,,
0.5161290322580645,0.16807521879673004,0.0001923879532511287,0.4302,6,,,,,,,,,
0.6021505376344086,0.21211133897304535,0.0001881921264348355,0.4473,7,,,,,,,,,
0.6881720430107527,0.20942887663841248,0.00018314696123025454,0.488,8,,,,,,,,,
0.7741935483870968,0.18686364591121674,0.0001773010453362737,0.4265,9,,,,,,,,,
0.8602150537634409,0.20344461500644684,0.00017071067811865476,0.3767,10,,,,,,,,,
0.946236559139785,0.1553032249212265,0.00016343932841636456,0.3987,11,,,,,,,,,
0.946236559139785,,,,11,0.4642783999443054,4.9988,13.403,1.8,,,,,
1.086021505376344,0.40694478154182434,0.00015555702330196023,1.02,12,,,,,,,,,
1.1720430107526882,0.13587890565395355,0.0001471396736825998,0.3726,13,,,,,,,,,
1.2580645161290323,0.15812738239765167,0.000138268343236509,0.3734,14,,,,,,,,,
1.3440860215053765,0.14214551448822021,0.00012902846772544624,0.3326,15,,,,,,,,,
1.4301075268817205,0.15100902318954468,0.00011950903220161285,0.4293,16,,,,,,,,,
1.5161290322580645,0.17702119052410126,0.0001098017140329561,0.3882,17,,,,,,,,,
1.6021505376344085,0.15241669118404388,0.0001,0.3298,18,,,,,,,,,
1.6881720430107527,0.14202503859996796,9.019828596704394e-05,0.3738,19,,,,,,,,,
1.7741935483870968,0.15811900794506073,8.049096779838719e-05,0.3677,20,,,,,,,,,
1.860215053763441,0.15664663910865784,7.097153227455379e-05,0.3873,21,,,,,,,,,
1.946236559139785,0.18402191996574402,6.173165676349103e-05,0.448,22,,,,,,,,,
1.946236559139785,,,,22,0.45348504185676575,4.9897,13.428,1.804,,,,,
2.086021505376344,0.31407347321510315,5.286032631740023e-05,0.6279,23,,,,,,,,,
2.172043010752688,0.1732463389635086,4.444297669803981e-05,0.3382,24,,,,,,,,,
2.258064516129032,0.1442120373249054,3.6560671583635467e-05,0.3867,25,,,,,,,,,
2.3440860215053765,0.18259268999099731,2.9289321881345254e-05,0.3231,26,,,,,,,,,
2.4301075268817205,0.1602914035320282,2.26989546637263e-05,0.3275,27,,,,,,,,,
2.5161290322580645,0.17190209031105042,1.6853038769745467e-05,0.3545,28,,,,,,,,,
2.6021505376344085,0.1990235298871994,1.1807873565164506e-05,0.4176,29,,,,,,,,,
2.688172043010753,0.14296557009220123,7.612046748871327e-06,0.3221,30,,,,,,,,,
2.774193548387097,0.18430157005786896,4.305966426779118e-06,0.3525,31,,,,,,,,,
2.860215053763441,0.19768837094306946,1.921471959676957e-06,0.3939,32,,,,,,,,,
2.946236559139785,0.18339474499225616,4.815273327803182e-07,0.2799,33,,,,,,,,,
2.946236559139785,,,,33,0.45258083939552307,4.9809,13.451,1.807,,,,,
2.946236559139785,,,,33,,,,,1.759242762399744e+16,0.4513214591777686,194.9162,2.863,0.169
