epoch,grad_norm,learning_rate,loss,step,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,total_flos,train_loss,train_runtime,train_samples_per_second,train_steps_per_second
0.08602150537634409,1.1559357643127441,0.0,1.5638,1,,,,,,,,,
0.17204301075268819,1.459939956665039,0.0002,1.5542,2,,,,,,,,,
0.25806451612903225,1.133040189743042,0.0001995184726672197,1.264,3,,,,,,,,,
0.34408602150537637,0.4939439594745636,0.00019807852804032305,0.9698,4,,,,,,,,,
0.43010752688172044,0.37586531043052673,0.0001956940335732209,1.0016,5,,,,,,,,,
0.5161290322580645,0.33861130475997925,0.0001923879532511287,0.9571,6,,,,,,,,,
0.6021505376344086,0.3321954309940338,0.0001881921264348355,0.8478,7,,,,,,,,,
0.6881720430107527,0.33769240975379944,0.00018314696123025454,0.9229,8,,,,,,,,,
0.7741935483870968,0.306195467710495,0.0001773010453362737,0.779,9,,,,,,,,,
0.8602150537634409,0.2814551889896393,0.00017071067811865476,0.7247,10,,,,,,,,,
0.946236559139785,0.27990996837615967,0.00016343932841636456,0.62,11,,,,,,,,,
0.946236559139785,,,,11,0.8803355693817139,3.1149,21.51,2.889,,,,,
1.086021505376344,0.7874534130096436,0.00015555702330196023,1.6605,12,,,,,,,,,
1.1720430107526882,0.3071141541004181,0.0001471396736825998,0.6975,13,,,,,,,,,
1.2580645161290323,0.26872581243515015,0.000138268343236509,0.8018,14,,,,,,,,,
1.3440860215053765,0.283377468585968,0.00012902846772544624,0.6767,15,,,,,,,,,
1.4301075268817205,0.2875935137271881,0.00011950903220161285,0.6874,16,,,,,,,,,
1.5161290322580645,0.31130480766296387,0.0001098017140329561,0.7789,17,,,,,,,,,
1.6021505376344085,0.30608680844306946,0.0001,0.683,18,,,,,,,,,
1.6881720430107527,0.27572861313819885,9.019828596704394e-05,0.6948,19,,,,,,,,,
1.7741935483870968,0.32221731543540955,8.049096779838719e-05,0.6171,20,,,,,,,,,
1.860215053763441,0.32557788491249084,7.097153227455379e-05,0.766,21,,,,,,,,,
1.946236559139785,0.2840368449687958,6.173165676349103e-05,0.7415,22,,,,,,,,,
1.946236559139785,,,,22,0.8442687392234802,3.1155,21.506,2.889,,,,,
2.086021505376344,0.9058756232261658,5.286032631740023e-05,1.4711,23,,,,,,,,,
2.172043010752688,0.3039589524269104,4.444297669803981e-05,0.6215,24,,,,,,,,,
2.258064516129032,0.2950555384159088,3.6560671583635467e-05,0.7017,25,,,,,,,,,
2.3440860215053765,0.2827834188938141,2.9289321881345254e-05,0.5845,26,,,,,,,,,
2.4301075268817205,0.2986755967140198,2.26989546637263e-05,0.5645,27,,,,,,,,,
2.5161290322580645,0.2842680513858795,1.6853038769745467e-05,0.7047,28,,,,,,,,,
2.6021505376344085,0.349311500787735,1.1807873565164506e-05,0.6363,29,,,,,,,,,
2.688172043010753,0.3465665578842163,7.612046748871327e-06,0.6607,30,,,,,,,,,
2.774193548387097,0.36971181631088257,4.305966426779118e-06,0.6447,31,,,,,,,,,
2.860215053763441,0.34071192145347595,1.921471959676957e-06,0.6497,32,,,,,,,,,
2.946236559139785,0.29956695437431335,4.815273327803182e-07,0.7318,33,,,,,,,,,
2.946236559139785,,,,33,0.8433335423469543,3.1163,21.5,2.888,,,,,
2.946236559139785,,,,33,,,,,9507788477829120.0,0.8479190161733916,159.6615,3.476,0.207
