epoch,grad_norm,learning_rate,loss,step,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,total_flos,train_loss,train_runtime,train_samples_per_second,train_steps_per_second
0.08602150537634409,1.2989113330841064,0.0,1.4931,1,,,,,,,,,
0.17204301075268819,1.3185937404632568,0.0002,1.5171,2,,,,,,,,,
0.25806451612903225,1.294153094291687,0.0001995184726672197,1.3261,3,,,,,,,,,
0.34408602150537637,0.5973443388938904,0.00019807852804032305,1.1134,4,,,,,,,,,
0.43010752688172044,0.37523096799850464,0.0001956940335732209,1.05,5,,,,,,,,,
0.5161290322580645,0.39588287472724915,0.0001923879532511287,0.8946,6,,,,,,,,,
0.6021505376344086,0.3397931158542633,0.0001881921264348355,0.7963,7,,,,,,,,,
0.6881720430107527,0.37150272727012634,0.00018314696123025454,0.885,8,,,,,,,,,
0.7741935483870968,0.29914259910583496,0.0001773010453362737,0.826,9,,,,,,,,,
0.8602150537634409,0.3091423511505127,0.00017071067811865476,0.6351,10,,,,,,,,,
0.946236559139785,0.2783464789390564,0.00016343932841636456,0.7661,11,,,,,,,,,
0.946236559139785,,,,11,0.7803127765655518,2.7674,24.211,3.252,,,,,
1.086021505376344,0.7671514749526978,0.00015555702330196023,1.7396,12,,,,,,,,,
1.1720430107526882,0.30193382501602173,0.0001471396736825998,0.8339,13,,,,,,,,,
1.2580645161290323,0.2868247628211975,0.000138268343236509,0.693,14,,,,,,,,,
1.3440860215053765,0.2941665053367615,0.00012902846772544624,0.7961,15,,,,,,,,,
1.4301075268817205,0.260917991399765,0.00011950903220161285,0.7376,16,,,,,,,,,
1.5161290322580645,0.286933571100235,0.0001098017140329561,0.7301,17,,,,,,,,,
1.6021505376344085,0.30314457416534424,0.0001,0.6476,18,,,,,,,,,
1.6881720430107527,0.2926616370677948,9.019828596704394e-05,0.6595,19,,,,,,,,,
1.7741935483870968,0.3168065547943115,8.049096779838719e-05,0.695,20,,,,,,,,,
1.860215053763441,0.2890113890171051,7.097153227455379e-05,0.716,21,,,,,,,,,
1.946236559139785,0.34554463624954224,6.173165676349103e-05,0.7391,22,,,,,,,,,
1.946236559139785,,,,22,0.7498794198036194,2.7657,24.225,3.254,,,,,
2.086021505376344,0.5827573537826538,5.286032631740023e-05,1.2676,23,,,,,,,,,
2.172043010752688,0.30123862624168396,4.444297669803981e-05,0.5799,24,,,,,,,,,
2.258064516129032,0.28200197219848633,3.6560671583635467e-05,0.7084,25,,,,,,,,,
2.3440860215053765,0.3136571943759918,2.9289321881345254e-05,0.576,26,,,,,,,,,
2.4301075268817205,0.2771218419075012,2.26989546637263e-05,0.6155,27,,,,,,,,,
2.5161290322580645,0.3239936828613281,1.6853038769745467e-05,0.6696,28,,,,,,,,,
2.6021505376344085,0.3408743143081665,1.1807873565164506e-05,0.6751,29,,,,,,,,,
2.688172043010753,0.3173034191131592,7.612046748871327e-06,0.7463,30,,,,,,,,,
2.774193548387097,0.3140566349029541,4.305966426779118e-06,0.5756,31,,,,,,,,,
2.860215053763441,0.35057497024536133,1.921471959676957e-06,0.7038,32,,,,,,,,,
2.946236559139785,0.2918057143688202,4.815273327803182e-07,0.5754,33,,,,,,,,,
2.946236559139785,,,,33,0.7467972040176392,2.7613,24.264,3.259,,,,,
2.946236559139785,,,,33,,,,,9592282260357120.0,0.8479910492897034,167.2324,3.337,0.197
