epoch,grad_norm,learning_rate,loss,step,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,total_flos,train_loss,train_runtime,train_samples_per_second,train_steps_per_second
0.08602150537634409,1.0406172275543213,0.0,1.1266,1,,,,,,,,,
0.17204301075268819,0.9948002099990845,0.0002,1.1448,2,,,,,,,,,
0.25806451612903225,1.045650601387024,0.0001995184726672197,0.9208,3,,,,,,,,,
0.34408602150537637,0.5761607885360718,0.00019807852804032305,0.7352,4,,,,,,,,,
0.43010752688172044,0.4294833242893219,0.0001956940335732209,0.739,5,,,,,,,,,
0.5161290322580645,0.2609453499317169,0.0001923879532511287,0.5525,6,,,,,,,,,
0.6021505376344086,0.24861747026443481,0.0001881921264348355,0.5262,7,,,,,,,,,
0.6881720430107527,0.27838200330734253,0.00018314696123025454,0.5593,8,,,,,,,,,
0.7741935483870968,0.27605170011520386,0.0001773010453362737,0.5504,9,,,,,,,,,
0.8602150537634409,0.26354140043258667,0.00017071067811865476,0.5012,10,,,,,,,,,
0.946236559139785,0.27813586592674255,0.00016343932841636456,0.5782,11,,,,,,,,,
0.946236559139785,,,,11,0.5393128395080566,3.0876,21.7,2.915,,,,,
1.086021505376344,0.752447783946991,0.00015555702330196023,1.3171,12,,,,,,,,,
1.1720430107526882,0.23994502425193787,0.0001471396736825998,0.5658,13,,,,,,,,,
1.2580645161290323,0.2878642678260803,0.000138268343236509,0.5118,14,,,,,,,,,
1.3440860215053765,0.24357177317142487,0.00012902846772544624,0.4461,15,,,,,,,,,
1.4301075268817205,0.3059220612049103,0.00011950903220161285,0.5203,16,,,,,,,,,
1.5161290322580645,0.2557194232940674,0.0001098017140329561,0.4941,17,,,,,,,,,
1.6021505376344085,0.29853734374046326,0.0001,0.4012,18,,,,,,,,,
1.6881720430107527,0.2419223189353943,9.019828596704394e-05,0.4549,19,,,,,,,,,
1.7741935483870968,0.26551103591918945,8.049096779838719e-05,0.4169,20,,,,,,,,,
1.860215053763441,0.22989824414253235,7.097153227455379e-05,0.4354,21,,,,,,,,,
1.946236559139785,0.2965959310531616,6.173165676349103e-05,0.5146,22,,,,,,,,,
1.946236559139785,,,,22,0.5209978818893433,3.0874,21.701,2.915,,,,,
2.086021505376344,0.608005166053772,5.286032631740023e-05,0.8322,23,,,,,,,,,
2.172043010752688,0.27272704243659973,4.444297669803981e-05,0.3503,24,,,,,,,,,
2.258064516129032,0.2522251605987549,3.6560671583635467e-05,0.453,25,,,,,,,,,
2.3440860215053765,0.25404080748558044,2.9289321881345254e-05,0.408,26,,,,,,,,,
2.4301075268817205,0.28477075695991516,2.26989546637263e-05,0.3883,27,,,,,,,,,
2.5161290322580645,0.31433725357055664,1.6853038769745467e-05,0.4832,28,,,,,,,,,
2.6021505376344085,0.2797664999961853,1.1807873565164506e-05,0.4693,29,,,,,,,,,
2.688172043010753,0.3151845932006836,7.612046748871327e-06,0.4607,30,,,,,,,,,
2.774193548387097,0.2767602205276489,4.305966426779118e-06,0.3799,31,,,,,,,,,
2.860215053763441,0.26717182993888855,1.921471959676957e-06,0.4524,32,,,,,,,,,
2.946236559139785,0.2057694047689438,4.815273327803182e-07,0.3057,33,,,,,,,,,
2.946236559139785,,,,33,0.5222356915473938,3.0811,21.746,2.921,,,,,
2.946236559139785,,,,33,,,,,1.053642035355648e+16,0.575612749114181,170.1979,3.279,0.194
