epoch,grad_norm,learning_rate,loss,step,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,total_flos,train_loss,train_runtime,train_samples_per_second,train_steps_per_second
0.08695652173913043,0.24675707519054413,0.0,0.4793,1,,,,,,,,,
0.17391304347826086,0.3720570206642151,0.0002,0.6085,2,,,,,,,,,
0.2608695652173913,0.5107782483100891,0.0001995184726672197,0.5515,3,,,,,,,,,
0.34782608695652173,0.2784965932369232,0.00019807852804032305,0.414,4,,,,,,,,,
0.43478260869565216,0.15739448368549347,0.0001956940335732209,0.422,5,,,,,,,,,
0.5217391304347826,0.1332135647535324,0.0001923879532511287,0.3347,6,,,,,,,,,
0.6086956521739131,0.17695602774620056,0.0001881921264348355,0.3104,7,,,,,,,,,
0.6956521739130435,0.10620126128196716,0.00018314696123025454,0.2482,8,,,,,,,,,
0.782608695652174,0.17491962015628815,0.0001773010453362737,0.387,9,,,,,,,,,
0.8695652173913043,0.12459104508161545,0.00017071067811865476,0.3454,10,,,,,,,,,
0.9565217391304348,0.1418074518442154,0.00016343932841636456,0.3516,11,,,,,,,,,
1.0,0.19520093500614166,0.00015555702330196023,0.4333,12,,,,,,,,,
1.0,,,,12,0.41510987281799316,4.7264,9.733,1.269,,,,,
1.0869565217391304,0.16639642417430878,0.0001471396736825998,0.3502,13,,,,,,,,,
1.1739130434782608,0.09565193206071854,0.000138268343236509,0.2309,14,,,,,,,,,
1.2608695652173914,0.12104497849941254,0.00012902846772544624,0.2842,15,,,,,,,,,
1.3478260869565217,0.13835673034191132,0.00011950903220161285,0.3009,16,,,,,,,,,
1.434782608695652,0.11290182173252106,0.0001098017140329561,0.3328,17,,,,,,,,,
1.5217391304347827,0.135122150182724,0.0001,0.3244,18,,,,,,,,,
1.608695652173913,0.10554522275924683,9.019828596704394e-05,0.2159,19,,,,,,,,,
1.6956521739130435,0.1725279837846756,8.049096779838719e-05,0.3142,20,,,,,,,,,
1.7826086956521738,0.12451762706041336,7.097153227455379e-05,0.3198,21,,,,,,,,,
1.8695652173913042,0.11963318288326263,6.173165676349103e-05,0.2782,22,,,,,,,,,
1.9565217391304348,0.12373177707195282,5.286032631740023e-05,0.3157,23,,,,,,,,,
2.0,0.19496233761310577,4.444297669803981e-05,0.2635,24,,,,,,,,,
2.0,,,,24,0.40892165899276733,4.7244,9.737,1.27,,,,,
2.0869565217391304,0.11723566800355911,3.6560671583635467e-05,0.2803,25,,,,,,,,,
2.1739130434782608,0.1262761354446411,2.9289321881345254e-05,0.2639,26,,,,,,,,,
2.260869565217391,0.11542278528213501,2.26989546637263e-05,0.2783,27,,,,,,,,,
2.3478260869565215,0.13619054853916168,1.6853038769745467e-05,0.3425,28,,,,,,,,,
2.4347826086956523,0.13205815851688385,1.1807873565164506e-05,0.2765,29,,,,,,,,,
2.5217391304347827,0.10917016118764877,7.612046748871327e-06,0.2658,30,,,,,,,,,
2.608695652173913,0.11027686297893524,4.305966426779118e-06,0.2423,31,,,,,,,,,
2.6956521739130435,0.1375913769006729,1.921471959676957e-06,0.2893,32,,,,,,,,,
2.782608695652174,0.11059000343084335,4.815273327803182e-07,0.2455,33,,,,,,,,,
2.782608695652174,,,,33,0.40754300355911255,4.731,9.723,1.268,,,,,
2.782608695652174,,,,33,,,,,2.061835550174208e+16,0.3303353253639106,204.6152,2.683,0.161
