epoch,grad_norm,learning_rate,loss,step,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,total_flos,train_loss,train_runtime,train_samples_per_second,train_steps_per_second
0.08695652173913043,0.2539233863353729,0.0,0.4793,1,,,,,,,,,
0.17391304347826086,0.38875311613082886,0.0002,0.6085,2,,,,,,,,,
0.2608695652173913,0.5297013521194458,0.0001995184726672197,0.5491,3,,,,,,,,,
0.34782608695652173,0.273700475692749,0.00019807852804032305,0.4126,4,,,,,,,,,
0.43478260869565216,0.15845441818237305,0.0001956940335732209,0.4217,5,,,,,,,,,
0.5217391304347826,0.13352803885936737,0.0001923879532511287,0.3349,6,,,,,,,,,
0.6086956521739131,0.18127930164337158,0.0001881921264348355,0.3112,7,,,,,,,,,
0.6956521739130435,0.10829871147871017,0.00018314696123025454,0.2479,8,,,,,,,,,
0.782608695652174,0.18393851816654205,0.0001773010453362737,0.3873,9,,,,,,,,,
0.8695652173913043,0.12521500885486603,0.00017071067811865476,0.345,10,,,,,,,,,
0.9565217391304348,0.14912410080432892,0.00016343932841636456,0.352,11,,,,,,,,,
1.0,0.20394274592399597,0.00015555702330196023,0.4341,12,,,,,,,,,
1.0,,,,12,0.4148479104042053,4.7266,9.732,1.269,,,,,
1.0869565217391304,0.16732768714427948,0.0001471396736825998,0.3496,13,,,,,,,,,
1.1739130434782608,0.09196434915065765,0.000138268343236509,0.2307,14,,,,,,,,,
1.2608695652173914,0.12306728214025497,0.00012902846772544624,0.2834,15,,,,,,,,,
1.3478260869565217,0.12253924459218979,0.00011950903220161285,0.3007,16,,,,,,,,,
1.434782608695652,0.11424729973077774,0.0001098017140329561,0.3324,17,,,,,,,,,
1.5217391304347827,0.13896696269512177,0.0001,0.3234,18,,,,,,,,,
1.608695652173913,0.11040922999382019,9.019828596704394e-05,0.2157,19,,,,,,,,,
1.6956521739130435,0.18275821208953857,8.049096779838719e-05,0.3141,20,,,,,,,,,
1.7826086956521738,0.1321573704481125,7.097153227455379e-05,0.3202,21,,,,,,,,,
1.8695652173913042,0.12474408745765686,6.173165676349103e-05,0.2778,22,,,,,,,,,
1.9565217391304348,0.12758681178092957,5.286032631740023e-05,0.3157,23,,,,,,,,,
2.0,0.19655202329158783,4.444297669803981e-05,0.263,24,,,,,,,,,
2.0,,,,24,0.40777289867401123,6.9565,6.613,0.863,,,,,
2.0869565217391304,0.118365578353405,3.6560671583635467e-05,0.2795,25,,,,,,,,,
2.1739130434782608,0.12883368134498596,2.9289321881345254e-05,0.2632,26,,,,,,,,,
2.260869565217391,0.11800061166286469,2.26989546637263e-05,0.2779,27,,,,,,,,,
2.3478260869565215,0.13515356183052063,1.6853038769745467e-05,0.3416,28,,,,,,,,,
2.4347826086956523,0.13253232836723328,1.1807873565164506e-05,0.276,29,,,,,,,,,
2.5217391304347827,0.12283991277217865,7.612046748871327e-06,0.2653,30,,,,,,,,,
2.608695652173913,0.11573626846075058,4.305966426779118e-06,0.2422,31,,,,,,,,,
2.6956521739130435,0.13856980204582214,1.921471959676957e-06,0.2884,32,,,,,,,,,
2.782608695652174,0.10985799878835678,4.815273327803182e-07,0.2447,33,,,,,,,,,
2.782608695652174,,,,33,0.40674132108688354,4.7248,9.736,1.27,,,,,
2.782608695652174,,,,33,,,,,2.061835550174208e+16,0.3299672689401742,237.1081,2.315,0.139
