epoch,grad_norm,learning_rate,loss,step,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,total_flos,train_loss,train_runtime,train_samples_per_second,train_steps_per_second
0.08602150537634409,0.6959983110427856,0.0,0.8984,1,,,,,,,,,
0.17204301075268819,0.4926985800266266,0.0002,0.6835,2,,,,,,,,,
0.25806451612903225,0.6891737580299377,0.0001995184726672197,0.6224,3,,,,,,,,,
0.34408602150537637,0.37665095925331116,0.00019807852804032305,0.5599,4,,,,,,,,,
0.43010752688172044,0.2987566888332367,0.0001956940335732209,0.5024,5,,,,,,,,,
0.5161290322580645,0.243449866771698,0.0001923879532511287,0.5125,6,,,,,,,,,
0.6021505376344086,0.19975359737873077,0.0001881921264348355,0.404,7,,,,,,,,,
0.6881720430107527,0.25758832693099976,0.00018314696123025454,0.4907,8,,,,,,,,,
0.7741935483870968,0.24039603769779205,0.0001773010453362737,0.4735,9,,,,,,,,,
0.8602150537634409,0.20540516078472137,0.00017071067811865476,0.3745,10,,,,,,,,,
0.946236559139785,0.1961674839258194,0.00016343932841636456,0.4295,11,,,,,,,,,
0.946236559139785,,,,11,0.46851417422294617,3.1976,19.703,2.502,,,,,
1.086021505376344,0.39734071493148804,0.00015555702330196023,0.7724,12,,,,,,,,,
1.1720430107526882,0.26015815138816833,0.0001471396736825998,0.4792,13,,,,,,,,,
1.2580645161290323,0.22535920143127441,0.000138268343236509,0.3917,14,,,,,,,,,
1.3440860215053765,0.23078803718090057,0.00012902846772544624,0.4188,15,,,,,,,,,
1.4301075268817205,0.2626931667327881,0.00011950903220161285,0.4076,16,,,,,,,,,
1.5161290322580645,0.2129555344581604,0.0001098017140329561,0.4723,17,,,,,,,,,
1.6021505376344085,0.19134904444217682,0.0001,0.274,18,,,,,,,,,
1.6881720430107527,0.18449805676937103,9.019828596704394e-05,0.3264,19,,,,,,,,,
1.7741935483870968,0.17327068746089935,8.049096779838719e-05,0.3039,20,,,,,,,,,
1.860215053763441,0.18524979054927826,7.097153227455379e-05,0.3726,21,,,,,,,,,
1.946236559139785,0.2552165687084198,6.173165676349103e-05,0.417,22,,,,,,,,,
1.946236559139785,,,,22,0.4544298052787781,3.1977,19.702,2.502,,,,,
2.086021505376344,0.3743981122970581,5.286032631740023e-05,0.7377,23,,,,,,,,,
2.172043010752688,0.20782512426376343,4.444297669803981e-05,0.3031,24,,,,,,,,,
2.258064516129032,0.1868302971124649,3.6560671583635467e-05,0.3541,25,,,,,,,,,
2.3440860215053765,0.21819229423999786,2.9289321881345254e-05,0.3444,26,,,,,,,,,
2.4301075268817205,0.16929446160793304,2.26989546637263e-05,0.291,27,,,,,,,,,
2.5161290322580645,0.20287443697452545,1.6853038769745467e-05,0.3996,28,,,,,,,,,
2.6021505376344085,0.2036515176296234,1.1807873565164506e-05,0.3412,29,,,,,,,,,
2.688172043010753,0.1780768185853958,7.612046748871327e-06,0.3693,30,,,,,,,,,
2.774193548387097,0.17464488744735718,4.305966426779118e-06,0.2754,31,,,,,,,,,
2.860215053763441,0.2575255036354065,1.921471959676957e-06,0.4101,32,,,,,,,,,
2.946236559139785,0.18535707890987396,4.815273327803182e-07,0.2459,33,,,,,,,,,
2.946236559139785,,,,33,0.45522812008857727,3.1949,19.719,2.504,,,,,
2.946236559139785,,,,33,,,,,1.34244635126784e+16,0.4442050822756507,169.8483,3.285,0.194
